stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
472,472,WASHINGTON AVE @ STUDEMONT ST,,29.768894,-95.392079,,,,,0
473,473,WASHINGTON AVE @ NATIONAL ST,,29.76865,-95.38843,,,,,0
474,474,WASHINGTON AVE @ CUSTUS ST,,29.76847,-95.38634,,,,,0
475,475,WASHINGTON AVE @ BRASHEAR ST,,29.76827,-95.38373,,,,,0
476,476,WASHINGTON AVE @ TAYLOR ST,,29.768174,-95.381737,,,,,0
477,477,WASHINGTON AVE @ HENDERSON ST,,29.76789,-95.37893,,,,,0
478,478,WASHINGTON AVE @ SILVER ST,,29.76771,-95.37727,,,,,0
479,479,WASHINGTON AVE @ COLORADO,,29.767451,-95.374748,,,,,0
480,480,PRESTON ST @ ARTESIAN PL,,29.765973,-95.368919,,,,,0
481,481,WASHINGTON AVE @ PRESTON ST,,29.766592,-95.369743,,,,,0
482,482,WASHINGTON AVE @ HOUSTON AVE,,29.767309,-95.371933,,,,,0
483,483,WASHINGTON AVE @ ASH PL,,29.767555,-95.374167,,,,,0
484,484,WASHINGTON AVE @ SILVER ST,,29.76785,-95.37713,,,,,0
485,485,WASHINGTON AVE @ HENDERSON ST,,29.76813,-95.37984,,,,,0
486,486,WASHINGTON AVE @ TAYLOR ST,,29.768309,-95.381539,,,,,0
487,487,WASHINGTON AVE @ BRASHEAR ST,,29.76842,-95.38375,,,,,0
488,488,WASHINGTON AVE @ CUSTUS ST,,29.76864,-95.38653,,,,,0
489,489,WASHINGTON AVE @ NATIONAL ST,,29.76881,-95.38859,,,,,0
490,490,WASHINGTON AVE @ STUDEMONT ST,,29.769009,-95.391597,,,,,0
491,491,WASHINGTON AVE @ WAGNER ST,,29.76935,-95.39479,,,,,0
492,492,WASHINGTON AVE @ HEIGHTS BLVD,,29.769537,-95.396479,,,,,0
493,493,WASHINGTON AVE @ YALE ST,,29.76981,-95.39906,,,,,0
494,494,WASHINGTON AVE @ BONNER ST,,29.77014,-95.40209,,,,,0
495,495,WASHINGTON AVE @ THOMPSON ST,,29.77033,-95.4039,,,,,0
496,496,WASHINGTON AVE @ PATTERSON ST,,29.770597,-95.406445,,,,,0
497,497,WASHINGTON AVE @ PARKER ST,,29.770576,-95.408276,,,,,0
498,498,WASHINGTON AVE @ SHEPHERD DR,,29.770526,-95.409363,,,,,0
499,499,HEIGHTS BLVD @ KOEHLER ST,,29.774364,-95.39757,,,,,0
500,500,HEIGHTS BLVD @ KOEHLER ST,,29.772792,-95.397524,,,,,0
501,501,HEIGHTS BLVD @ KOEHLER ST,,29.771598,-95.397509,,,,,0
502,502,HEIGHTS BLVD @ CENTER ST,,29.77054,-95.39749,,,,,0
503,503,HEIGHTS BLVD @ BARNES ST,,29.76877,-95.39726,,,,,0
504,504,HEIGHTS BLVD @ FEAGAN ST,,29.76664,-95.39742,,,,,0
505,505,WAUGH DR @ ALLEN PKWY,,29.760517,-95.398312,,,,,0
506,506,WAUGH DR @ D'AMICO ST,,29.759663,-95.398262,,,,,0
507,507,WAUGH DR @ DALLAS ST,,29.757712,-95.398253,,,,,0
508,508,WAUGH DR @ BELL ST,,29.75484,-95.39815,,,,,0
509,509,WILCREST DR @ ROARK RD,,29.65042,-95.567001,,,,,0
510,510,WILCREST DR @ STANCLIFF RD,,29.659079,-95.569661,,,,,0
511,511,WILCREST DR @ ROCKLEY RD,,29.664324,-95.568558,,,,,0
512,512,WILCREST DR @ SOUTH DR,,29.666824,-95.568814,,,,,0
513,513,WILCREST DR @ CONCHO ST,,29.693083,-95.570938,,,,,0
514,514,WALNUT BEND LN @ WESTHEIMER RD,,29.73606,-95.56683,,,,,0
515,515,WESTHEIMER RD @ CITYWEST BLVD,,29.737052,-95.561897,,,,,0
516,516,WILCREST DR @ OLYMPIA DR,,29.742788,-95.571869,,,,,0
517,517,WILCREST DR @ FRANCOISE BLVD,,29.74502,-95.571907,,,,,0
518,518,WILCREST DR @ BRIAR FOREST DR,,29.747616,-95.571937,,,,,0
519,519,WILCREST DR @ APPLE TREE RD,,29.769353,-95.575379,,,,,0
520,520,WILCREST DR @ SANDY SPRING RD,,29.754538,-95.57454,,,,,0
521,521,34TH ST @ OAK FOREST DR,,29.817323,-95.436213,,,,,0
522,522,34TH ST @ PINEY WOODS DR,,29.817324,-95.441094,,,,,0
523,523,34TH ST @ TC JESTER BLVD,,29.817315,-95.44397,,,,,0
524,524,34TH ST @ TC JESTER BLVD,,29.817313,-95.445846,,,,,0
525,525,34TH ST @ VOLLMER RD,,29.817336,-95.449822,,,,,0
526,526,34TH ST @ HELBERG RD,,29.818086,-95.453445,,,,,0
527,527,34TH ST @ HELBERG RD,,29.819527,-95.457069,,,,,0
528,528,34TH ST @ MANGUM RD,,29.819725,-95.459228,,,,,0
529,529,34TH ST @ MANGUM RD,,29.819681,-95.461098,,,,,0
530,530,34TH ST @ NORTHWEST FREEWAY,,29.819602,-95.467301,,,,,0
532,532,SMITH ST @ HOLMAN ST,,29.742215,-95.381752,,,,,0
533,533,MAIN ST @ PRESSLER ST,,29.704033,-95.406659,,,,,0
534,534,S MAIN ST @ JOHN FREEMAN ST,,29.71341,-95.399246,,,,,0
535,535,MAIN ST @ UNIVERSITY BLVD,,29.71476,-95.398178,,,,,0
539,539,RICHMOND AVE @ TIMMONS LN,,29.732837,-95.43618,,,,,0
542,542,MC KINNEY ST @ LA BRANCH ST,,29.754383,-95.360771,,,,,0
543,543,MC KINNEY ST @ CRAWFORD ST,,29.754129,-95.359734,,,,,0
563,563,MC KINNEY ST @ MILAM ST,,29.758009,-95.366844,,,,,0
564,564,MC KINNEY ST @ TRAVIS ST,,29.757488,-95.365974,,,,,0
565,565,MC KINNEY ST @ MAIN ST,,29.756958,-95.365097,,,,,0
566,566,MC KINNEY ST @ MAIN ST,,29.75659,-95.364519,,,,,0
567,567,MC KINNEY ST @ SAN JACINTO ST,,29.755918,-95.363373,,,,,0
568,568,MC KINNEY ST @ CAROLINE ST,,29.755393,-95.362503,,,,,0
569,569,MC KINNEY ST @ AUSTIN ST,,29.754878,-95.361656,,,,,0
570,570,LOUISIANA ST @ JEFFERSON ST,,29.752373,-95.372261,,,,,0
571,571,LOUISIANA ST @ PEASE ST,,29.753135,-95.371666,,,,,0
572,572,LOUISIANA ST @ LEELAND ST,,29.753873,-95.371079,,,,,0
573,573,LOUISIANA ST @ BELL ST,,29.754619,-95.370484,,,,,0
574,574,LOUISIANA ST @ CLAY ST,,29.75538,-95.369887,,,,,0
576,576,LOUISIANA ST @ DALLAS ST,,29.756868,-95.368706,,,,,0
577,577,LOUISIANA ST @ LAMAR ST,,29.757609,-95.368118,,,,,0
578,578,LOUISIANA ST @ MC KINNEY ST,,29.758358,-95.367523,,,,,0
579,579,LOUISIANA ST @ WALKER ST,,29.759101,-95.366928,,,,,0
580,580,LOUISIANA ST @ RUSK ST,,29.759842,-95.36634,,,,,0
581,581,LOUISIANA ST @ CAPITOL ST,,29.760577,-95.365761,,,,,0
582,582,LOUISIANA ST @ TEXAS AVE,,29.761374,-95.365135,,,,,0
583,583,LOUISIANA ST @ PRAIRIE ST,,29.762139,-95.364532,,,,,0
585,585,LOUISIANA ST @ CONGRESS ST,,29.763667,-95.363329,,,,,0
610,610,LOUISIANA ST @ ELGIN ST,,29.743036,-95.379631,,,,,0
611,611,LOUISIANA ST @ ROSALIE ST,,29.743658,-95.379151,,,,,0
612,612,LOUISIANA ST @ TUAM ST,,29.744927,-95.378143,,,,,0
613,613,LOUISIANA ST @ MC GOWEN ST,,29.746764,-95.376722,,,,,0
614,614,LOUISIANA ST @ HADLEY ST,,29.748698,-95.375168,,,,,0
615,615,LOUISIANA ST @ GRAY ST,,29.750145,-95.374024,,,,,0
616,616,LOUISIANA ST @ PIERCE ST,,29.750897,-95.373451,,,,,0
617,617,LOUISIANA ST @ ST JOSEPH PKWY,,29.751631,-95.372833,,,,,0
618,618,PIERCE ST @ SAN JACINTO ST,,29.74848,-95.369331,,,,,0
619,619,MILAM ST @ CONGRESS ST,,29.763442,-95.362459,,,,,0
621,621,MILAM ST @ JEFFERSON ST,,29.752192,-95.371363,,,,,0
622,622,MILAM ST @ ST JOSEPH PKWY,,29.751449,-95.371971,,,,,0
623,623,MILAM ST @ PIERCE ST,,29.75071,-95.372535,,,,,0
624,624,TRAVIS ST @ ST JOSEPH PKWY,,29.75059,-95.37117,,,,,0
625,625,TRAVIS ST @ JEFFERSON ST,,29.751342,-95.37056,,,,,0
626,626,TRAVIS ST @ PEASE ST,,29.752115,-95.369949,,,,,0
627,627,TRAVIS ST @ LEELAND ST,,29.752885,-95.369354,,,,,0
628,628,TRAVIS ST @ BELL ST,,29.753494,-95.368866,,,,,0
629,629,TRAVIS ST @ CLAY ST,TRAVIS ST AND CLAY & CLAY ST,29.754262,-95.368263,,,,,0
631,631,TRAVIS ST @ CONGRESS ST,,29.762621,-95.361643,,,,,0
632,632,TRAVIS ST @ FRANKLIN ST,,29.763242,-95.361146,,,,,0
634,634,SMITH ST @ PRESTON ST,,29.763723,-95.364786,,,,,0
635,635,SMITH ST @ TEXAS AVE,,29.762225,-95.365959,,,,,0
636,636,SMITH ST @ CLAY ST,,29.756167,-95.37075,,,,,0
637,637,SMITH ST @ BELL ST,,29.755353,-95.371382,,,,,0
638,638,SMITH ST @ PEASE ST,,29.754745,-95.371879,,,,,0
639,639,BAGBY ST @ MC KINNEY ST,,29.759908,-95.370109,,,,,0
640,640,BAGBY ST @ WALKER ST,,29.760619,-95.369547,,,,,0
641,641,BAGBY ST @ CAPITOL ST,,29.761957,-95.368355,,,,,0
642,642,BAGBY ST @ PRESTON ST,,29.76449,-95.36659,,,,,0
643,643,BAGBY ST @ WALKER ST,,29.760947,-95.369479,,,,,0
644,644,BAGBY ST @ MC KINNEY ST,,29.76022,-95.37006,,,,,0
645,645,BAGBY ST @ W DALLAS ST,,29.758719,-95.371224,,,,,0
646,646,DALLAS ST @ CLAY ST,,29.757889,-95.372559,,,,,0
647,647,MILAM ST @ PRAIRIE ST,,29.761945,-95.36364,,,,,0
648,648,MILAM ST @ TEXAS AVE,,29.76121,-95.364227,,,,,0
649,649,MILAM ST @ CAPITOL ST,,29.760429,-95.36486,,,,,0
650,650,MILAM ST @ RUSK ST,,29.75965,-95.365464,,,,,0
651,651,MILAM ST @ WALKER ST,,29.758928,-95.366036,,,,,0
652,652,MILAM ST @ MC KINNEY ST,,29.75819,-95.36663,,,,,0
653,653,MILAM ST @ LAMAR ST,,29.757433,-95.367226,,,,,0
654,654,MILAM ST @ DALLAS ST,,29.756648,-95.367843,,,,,0
655,655,MILAM ST @ POLK ST,,29.755936,-95.368416,,,,,0
656,656,MILAM ST @ CLAY ST,,29.755219,-95.36898,,,,,0
657,657,MILAM ST @ BELL ST,,29.754425,-95.369614,,,,,0
658,658,MILAM ST @ LEELAND ST,,29.753698,-95.370186,,,,,0
659,659,MILAM ST @ PEASE ST,,29.752927,-95.370796,,,,,0
660,660,TRAVIS ST @ DALLAS ST,,29.755789,-95.367035,,,,,0
662,662,TRAVIS ST @ MC KINNEY ST,,29.75734,-95.365807,,,,,0
663,663,TRAVIS ST @ WALKER ST,,29.758067,-95.365235,,,,,0
664,664,TRAVIS ST @ RUSK ST,,29.758819,-95.364632,,,,,0
665,665,TRAVIS ST @ CAPITOL ST,,29.759554,-95.364052,,,,,0
666,666,TRAVIS ST @ TEXAS AVE,,29.760308,-95.363457,,,,,0
667,667,TRAVIS ST @ PRAIRIE ST,,29.761132,-95.362793,,,,,0
669,669,SMITH ST @ PRAIRIE ST,,29.763057,-95.365296,,,,,0
670,670,SMITH ST @ CAPITOL ST,,29.761422,-95.366585,,,,,0
671,671,SMITH ST @ RUSK ST,,29.760676,-95.367187,,,,,0
672,672,SMITH ST @ WALKER ST,,29.759938,-95.367767,,,,,0
673,673,SMITH ST @ MC KINNEY ST,,29.759197,-95.368355,,,,,0
674,674,SMITH ST @ LAMAR ST,,29.758441,-95.368958,,,,,0
675,675,SMITH ST @ DALLAS ST,,29.757692,-95.369545,,,,,0
676,676,SMITH ST @ POLK ST,,29.756706,-95.370331,,,,,0
677,677,SMITH ST @ PEASE ST,,29.753961,-95.372498,,,,,0
679,679,SMITH ST @ JEFFERSON ST,,29.753266,-95.373047,,,,,0
681,681,SMITH ST @ ST JOSEPH PKWY,,29.752482,-95.373673,,,,,0
682,682,SMITH ST @ PIERCE ST,,29.751729,-95.374283,,,,,0
683,683,BAGBY ST @ LAMAR ST,,29.759162,-95.370689,,,,,0
684,684,BAGBY ST @ CAPITOL ST,,29.762723,-95.368098,,,,,0
685,685,TRAVIS ST @ POLK ST,,29.755007,-95.367655,,,,,0
686,686,BAGBY ST @ ALLEN PKWY,,29.759461,-95.370684,,,,,0
687,687,MAIN ST @ SUNSET BLVD,,29.720342,-95.393768,,,,,0
688,688,MAIN ST @ REMINGTON LN,,29.72294,-95.39172,,,,,0
690,690,MAIN ST @ UNIVERSITY BLVD,,29.711259,-95.40091,,,,,0
691,691,MAIN ST @ DRYDEN RD,,29.710103,-95.401802,,,,,0
692,692,HOLCOMBE BLVD @ MD ANDERSON ST,,29.706072,-95.39637,,,,,0
698,698,RICHMOND AVE @ EDLOE ST,,29.732943,-95.434493,,,,,0
699,699,RICHMOND AVE @ TIMMONS LN,,29.732594,-95.435441,,,,,0
700,700,RICHMOND AVE @ EDLOE ST,,29.733008,-95.432785,,,,,0
701,701,RICHMOND AVE @ GREENWAY DR,,29.733624,-95.430382,,,,,0
702,702,19TH ST @ ASHLAND ST,,29.80296,-95.40319,,,,,0
703,703,20TH ST @ ASHLAND ST,,29.80394,-95.40446,,,,,0
704,704,GESSNER RD @ HANKA DR,,29.795934,-95.544579,,,,,0
705,705,GESSNER RD @ HAZELHURST DR,,29.797523,-95.544632,,,,,0
706,706,GESSNER RD @ LAZY OAKS ST,,29.799122,-95.54467,,,,,0
708,708,RICHEY ST @ LAUREL CREEK WAY,,29.67868,-95.22995,,,,,0
709,709,RICHEY ST @ QUEENS RD,,29.676187,-95.232504,,,,,0
710,710,RICHEY ST @ FLAGSTONE TERRACE,,29.67413,-95.23466,,,,,0
711,711,RICHEY ST @ FOREST OAKS BLVD,,29.67039,-95.24011,,,,,0
712,712,WINKLER DR @ GALVESTON RD,,29.670275,-95.243434,,,,,0
713,713,WINKLER DR @ STATE ST,,29.670233,-95.245811,,,,,0
714,714,WINKLER DR @ MAIN ST,,29.67041,-95.249367,,,,,0
715,715,WINKLER DR @ SURREY SQUARE,,29.670415,-95.252098,,,,,0
716,716,WINKLER DR @ BROOKGLEN DR,,29.670375,-95.254517,,,,,0
717,717,WINKLER DR @ EASTHAVEN BLVD,,29.670324,-95.257896,,,,,0
718,718,WINKLER DR @ BENDELL ST,,29.672812,-95.26296,,,,,0
719,719,WINKLER DR @ ELROD,,29.67416,-95.26427,,,,,0
720,720,WINKLER DR @ BARKLEY DR,,29.675845,-95.26593,,,,,0
721,721,HOWARD DR @ WINKLER DR,,29.67689,-95.26605,,,,,0
722,722,HOWARD DR @ BLISS ST,,29.6783,-95.26419,,,,,0
723,723,HOWARD DR @ ARIZONA ST,,29.68011,-95.26177,,,,,0
724,724,HOWARD DR @ RADCLIFFE ST,,29.68156,-95.25984,,,,,0
725,725,HOWARD DR @ NEAL ST,,29.68292,-95.25803,,,,,0
726,726,HOWARD DR @ ALASKA ST,,29.68464,-95.2557,,,,,0
727,727,GALVESTON RD @ AHRENS ST,,29.684064,-95.254466,,,,,0
729,729,GULF FREEWAY   @ NILES ST,,29.68286,-95.27448,,,,,0
730,730,GULF FREEWAY   @ LYNN ST,,29.68476,-95.27619,,,,,0
731,731,BROADWAY ST @ PARK PLACE BLVD,,29.683825,-95.277537,,,,,0
732,732,BROADWAY ST @ DIXIE DR,,29.68203,-95.27748,,,,,0
733,733,BROADWAY ST @ SANTA ELENA ST,,29.67718,-95.277401,,,,,0
734,734,BROADWAY ST @ SANTA ELENA ST,,29.67505,-95.27732,,,,,0
735,735,BROADWAY ST @ BELLFORT AVE,BROADWAY ST & BELLFORT ST,29.67256,-95.27725,,,,,0
736,736,BROADWAY ST @ BELLFORT ST,,29.669871,-95.277178,,,,,0
737,737,BROADWAY ST @ BELLFORT AVE,BROADWAY ST & BELLFORT ST,29.667445,-95.27711,,,,,0
738,738,BROADWAY ST @ ROCKHILL ST,,29.665652,-95.277064,,,,,0
739,739,BROADWAY ST @ ROCKHILL ST,,29.662268,-95.276965,,,,,0
743,743,GLENCREST ST @ AIRPORT BLVD,,29.658891,-95.27228,,,,,0
744,744,MORLEY ST @ GLENCREST ST,,29.661491,-95.273257,,,,,0
745,745,MORLEY ST @ BROADWAY ST,,29.661439,-95.275943,,,,,0
746,746,BROADWAY ST @ MORLEY ST,,29.662264,-95.276706,,,,,0
747,747,BROADWAY ST @ MORLEY ST,,29.663453,-95.276728,,,,,0
748,748,BROADWAY ST @ ROCKHILL ST,,29.665218,-95.276781,,,,,0
749,749,BROADWAY ST @ ROCKHILL ST,,29.667142,-95.276837,,,,,0
750,750,BROADWAY ST @ ROCKHILL ST,,29.669731,-95.276911,,,,,0
751,751,BROADWAY ST @ BELLFORT AVE,BROADWAY ST & BELLFORT ST,29.67224,-95.27698,,,,,0
752,752,BROADWAY ST @ BELLFORT AVE,BROADWAY ST & BELLFORT ST,29.673964,-95.277026,,,,,0
753,753,BROADWAY ST @ BELLFORT AVE,BROADWAY ST & BELLFORT ST,29.6757,-95.27708,,,,,0
754,754,BROADWAY ST @ SANTA ELENA ST,,29.67691,-95.2771,,,,,0
755,755,BROADWAY ST @ DIXIE DR,,29.681718,-95.277239,,,,,0
756,756,BROADWAY ST @ PARK PLACE BLVD,,29.683395,-95.277285,,,,,0
757,757,BELLFORT AVE @ GLEN VALLEY DR,,29.67237,-95.27531,,,,,0
758,758,BELLFORT AVE @ GLENCREST ST,,29.67312,-95.27104,,,,,0
759,759,BELLFORT AVE @ STONE ST,,29.674274,-95.269508,,,,,0
760,760,BELLFORT AVE @ STONE ST,,29.674634,-95.269422,,,,,0
761,761,BELLFORT AVE @ STONE ST,,29.67339,-95.27104,,,,,0
762,762,BELLFORT ST @ BROADWAY ST,,29.672473,-95.277649,,,,,0
764,764,BELLFORT AVE @ GLENLOCH DR,,29.672415,-95.281319,,,,,0
765,765,BELLFORT AVE @ GLENLOCH DR,,29.672419,-95.284622,,,,,0
766,766,BELLFORT AVE @ TELEPHONE RD,,29.672845,-95.287773,,,,,0
767,767,BELLFORT AVE @ TELEPHONE RD,,29.673812,-95.291176,,,,,0
768,768,BELLFORT AVE @ LANCASTER ST,,29.673617,-95.295486,,,,,0
769,769,BELLFORT AVE @ WESTOVER ST,,29.672861,-95.300079,,,,,0
770,770,BELLFORT AVE @ WALTRIP ST,,29.671738,-95.302147,,,,,0
771,771,BELLFORT AVE @ PLAINVIEW ST,,29.669865,-95.304688,,,,,0
772,772,BELLFORT ST @ WESTOVER ST,,29.668883,-95.306645,,,,,0
773,773,BELLFORT AVE @ NUNN ST,,29.668269,-95.308574,,,,,0
774,774,BELLFORT AVE @ LEDBETTER ST,,29.667702,-95.311122,,,,,0
775,775,BELLFORT AVE @ NORTHDALE ST,,29.667254,-95.313065,,,,,0
776,776,BELLFORT AVE @ CROSSWELL AVE,,29.666575,-95.31716,,,,,0
777,777,BEAMER RD @ SAGEORCHARD LN,,29.594415,-95.224777,,,,,0
778,778,BEAMER RD @ HALL RD,,29.596699,-95.227348,,,,,0
779,779,BEAMER RD @ KIRKFAIR DR,,29.599332,-95.228426,,,,,0
780,780,BEAMER RD @ KIRKVALLEY DR,,29.602386,-95.228569,,,,,0
781,781,BEAMER RD @ KIRKMEADOW DR,,29.603923,-95.228432,,,,,0
782,782,BEAMER RD @ KIRKSHIRE DR,,29.605446,-95.228287,,,,,0
783,783,BEAMER RD @ KIRKHOLM DR,,29.608851,-95.227959,,,,,0
784,784,BEAMER RD @ FUQUA ST,,29.611048,-95.227793,,,,,0
785,785,FUQUA ST @ BEAMER RD,,29.611447,-95.225189,,,,,0
786,786,SABO RD @ FUQUA ST,,29.612868,-95.223259,,,,,0
787,787,SABO RD @ WHITE CLOVER DR,,29.614355,-95.224794,,,,,0
788,788,SABO RD @ RAMBLING TRL,,29.616865,-95.227825,,,,,0
789,789,KINGSPOINT RD @ SABO RD,,29.619266,-95.229629,,,,,0
790,790,BAY AREA BLVD @ GEMINI AVE,GEMINI AVE & FEATHER CRAFT LN,29.549713,-95.124195,,,,,0
791,791,BAY AREA BLVD @ GEMINI AVE,,29.549469,-95.124632,,,,,0
792,792,JOHN F KENNEDY SERVICE RD @ GREENS,JOHN F KENNEDY SERVICE RD & GREENS RD,29.961856,-95.333267,,,,,0
793,793,JOHN F KENNEDY SERVICE RD @ GREENS,JOHN F KENNEDY SERVICE RD & GREENS RD,29.963953,-95.334503,,,,,0
794,794,JOHN F KENNEDY SERVICE RD @ GREENS,JOHN F KENNEDY SERVICE RD & GREENS RD,29.965479,-95.335467,,,,,0
800,800,WRIGHT RD @ COLONEL FISHER BLVD,,29.986883,-95.319695,,,,,0
801,801,WRIGHT RD @ COLONEL FISHER BLVD,,29.986886,-95.3218,,,,,0
802,802,WRIGHT RD @ CHELSEA,,29.986881,-95.325102,,,,,0
803,803,WRIGHT RD @ WILL CLAYTON PKWY,,29.986001,-95.327477,,,,,0
805,805,JOHN F KENNEDY SERVICE RD @ PALLET,JOHN F KENNEDY SERVICE RD & PALLET RD,29.97347,-95.341606,,,,,0
806,806,JOHN F KENNEDY SERVICE RD @ PALLET,JOHN F KENNEDY SERVICE RD & PALLET RD,29.969637,-95.339249,,,,,0
807,807,JOHN F KENNEDY SERVICE RD @ PALLET,JOHN F KENNEDY SERVICE RD & PALLET RD,29.967035,-95.337669,,,,,0
808,808,JOHN F KENNEDY SERVICE RD @ PALLET,JOHN F KENNEDY SERVICE RD & PALLET RD,29.965105,-95.336502,,,,,0
809,809,JOHN F KENNEDY SERVICE RD @ PALLET,JOHN F KENNEDY SERVICE RD & PALLET RD,29.962947,-95.335167,,,,,0
810,810,JOHN F KENNEDY SERVICE RD @ RANKIN,JOHN F KENNEDY SERVICE RD & RANKIN RD,29.960815,-95.333896,,,,,0
811,811,BUSH IAH TERMINAL C,TERMINAL RD & TERMINAL C,29.986029,-95.337945,,,,,0
812,812,JOHN F KENNEDY BLVD @ WORLD HOUSTON,JOHN F KENNEDY BLVD & WORLD HOUSTON PKWY,29.94076,-95.331797,,,,,0
813,813,WAYSIDE DR @ GULF FREEWAY,,29.716518,-95.31455,,,,,0
814,814,WAYSIDE DR @ SYLVAN RD,,29.71862,-95.31358,,,,,0
815,815,WAYSIDE DR @ ROCKBRIDGE LN,,29.72005,-95.31298,,,,,0
816,816,WAYSIDE DR @ WILDWOOD WAY,,29.72232,-95.31206,,,,,0
817,817,WAYSIDE DR @ LAWNDALE ST,,29.72505,-95.31093,,,,,0
818,818,WAYSIDE DR @ LAWNDALE ST,,29.727517,-95.30994,,,,,0
819,819,WAYSIDE DR @ JAMAIL DR,,29.72959,-95.30913,,,,,0
820,820,69TH ST @ POLK ST,,29.73343,-95.30739,,,,,0
821,821,69TH ST @ HARRISBURG BLVD,,29.735849,-95.304443,,,,,0
822,822,SSGT MACARIO GARCIA DR @ AVENUE C,,29.73752,-95.303719,,,,,0
823,823,SSGT MACARIO GARCIA DR @ AVENUE E,,29.73889,-95.303169,,,,,0
824,824,SSGT MACARIO GARCIA DR @ CANAL ST,,29.7403,-95.30257,,,,,0
825,825,SSGT MACARIO GARCIA DR @ AVENUE J,,29.74205,-95.30185,,,,,0
826,826,SSGT MACARIO GARCIA DR @ AVENUE K,,29.74296,-95.30148,,,,,0
827,827,SSGT MACARIO GARCIA DR @ NAVIGATION,SSGT MACARIO GARCIA DR & NAVIGATION BLVD,29.744227,-95.300938,,,,,0
828,828,BROADWAY ST @ PARK TERRACE BLVD,,29.70101,-95.27797,,,,,0
829,829,BROADWAY ST @ BROCKTON ST,,29.69913,-95.27793,,,,,0
830,830,BROADWAY ST @ CONCORD,,29.69798,-95.2779,,,,,0
831,831,BROADWAY ST @ DETROIT ST,,29.69581,-95.27783,,,,,0
832,832,BROADWAY ST @ FINDLAY,,29.69368,-95.27778,,,,,0
833,833,BROADWAY ST @ HARTFORD ST,,29.69148,-95.27777,,,,,0
834,834,BROADWAY ST @ JOPLIN ST,,29.68932,-95.27766,,,,,0
835,835,BROADWAY ST @ KINGSLEY ST,,29.68744,-95.27761,,,,,0
836,836,BROADWAY ST @ GULF FREEWAY,,29.68638,-95.27737,,,,,0
837,837,BROADWAY ST @ JOPLIN ST,,29.68906,-95.27748,,,,,0
838,838,BROADWAY ST @ HARTFORD ST,,29.69125,-95.27753,,,,,0
839,839,BROADWAY ST @ FINDLAY,,29.69343,-95.27759,,,,,0
840,840,BROADWAY ST @ DETROIT ST,,29.695539,-95.277651,,,,,0
841,841,DETROIT ST @ BROADWAY ST,,29.69568,-95.27732,,,,,0
842,842,DETROIT ST @ HASTINGS ST,,29.69573,-95.27503,,,,,0
843,843,DETROIT ST @ IOLA,,29.695326,-95.271959,,,,,0
844,844,DETROIT ST @ JENNINGS ST,,29.69422,-95.26886,,,,,0
845,845,DETROIT ST @ PARK PLACE BLVD,,29.693935,-95.266489,,,,,0
846,846,PARK PLACE BLVD @ DETROIT ST,,29.69305,-95.26756,,,,,0
847,847,PARK PLACE BLVD @ FINDLAY,,29.691451,-95.269706,,,,,0
848,848,PARK PLACE BLVD @ HARTFORD ST,,29.68938,-95.27245,,,,,0
849,849,PARK PLACE BLVD @ HASTINGS ST,,29.68785,-95.27449,,,,,0
850,850,PARK PLACE BLVD @ GULF FREEWAY,,29.68632,-95.27652,,,,,0
851,851,PARK PLACE BLVD @ MERIDIAN DR,,29.68671,-95.2758,,,,,0
852,852,PARK PLACE BLVD @ RIVER DR,,29.68754,-95.2747,,,,,0
853,853,PARK PLACE BLVD @ RIVER DR,,29.68897,-95.27279,,,,,0
854,854,PARK PLACE BLVD @ FINDLAY,,29.691215,-95.269809,,,,,0
855,855,PARK PLACE BLVD @ FINDLAY,,29.69287,-95.267596,,,,,0
856,856,DETROIT ST @ PARK PLACE BLVD,,29.69411,-95.266574,,,,,0
857,857,DETROIT ST @ JENNINGS ST,,29.69428,-95.26868,,,,,0
858,858,DETROIT ST @ HASTINGS ST,,29.69583,-95.2748,,,,,0
859,859,DETROIT ST @ BROADWAY ST,,29.69577,-95.27752,,,,,0
860,860,BROADWAY ST @ CONCORD,,29.69776,-95.27771,,,,,0
861,861,BROADWAY ST @ BROCKTON ST,,29.69905,-95.27774,,,,,0
862,862,BROADWAY ST @ PARK TERRACE BLVD,,29.70113,-95.2778,,,,,0
863,863,WOODBINE ST @ BOBOLINK,,29.683934,-95.238897,,,,,0
864,864,WOODBINE ST @ SWEETBRIAR ST,,29.68647,-95.23894,,,,,0
865,865,WOODBINE ST @ PRIMROSE AVE,,29.68795,-95.23896,,,,,0
866,866,WOODBINE ST @ WOODLARK,,29.68938,-95.23898,,,,,0
867,867,WOODBINE ST @ EL BUEY WAY,,29.69093,-95.23899,,,,,0
868,868,EL BUEY WAY @ FOREST OAKS BLVD,,29.691041,-95.241412,,,,,0
869,869,EL BUEY WAY @ AUBERT,,29.69226,-95.24467,,,,,0
870,870,EL BUEY WAY @ OGILVIE AVE,,29.69345,-95.24572,,,,,0
871,871,OGILVIE AVE @ ROSA ALLEN DR,,29.69186,-95.24831,,,,,0
872,872,ROSA ALLEN DR @ AUBERT,,29.69063,-95.24738,,,,,0
873,873,ROSA ALLEN DR @ ORIOLE,,29.68929,-95.24598,,,,,0
874,874,AHRENS ST @ ORIOLE,,29.68809,-95.24532,,,,,0
